"record_num","habitat","source","life.hist","lat","long","acclim_type","acclim_period","trait_category","trait","temp_1","temp_2","r1.1","r1.1_N","r1.2","r1.2_N","r2.1","r2.1_N","r2.2","r2.2_N","units","species_full","r1.1_sd","r1.2_sd","r2.1_sd","r2.2_sd","lnRR_Q10_acute_t1","V_lnRR_Q10_acute_t1","lnRR_Q10_acute_t2","V_lnRR_Q10_acute_t2","lnRR_Q10_acclim","V_lnRR_Q10_acclim","lnVR_Q10_acute_t1","V_lnVR_Q10_acute_t1","lnVR_Q10_acute_t2","V_lnVR_Q10_acute_t2","lnVR_Q10_acclim","V_lnVR_Q10_acclim","lnCVR_Q10_acute_t1","V_lnCVR_Q10_acute_t1","lnCVR_Q10_acute_t2","V_lnCVR_Q10_acute_t2","lnCVR_Q10_acclim","V_lnCVR_Q10_acclim","obs"
"p054_o","f","w","a",9.316667,123.3,1,8,"rest_MR","MR",20,30,0.07,6,0.14,6,0.08,6,0.2,6,"ml/g-0.8/h","Hylarana erythraea",0.0489897948556636,0.0244948974278318,0.0489897948556636,0.0489897948556636,0.693147180559945,0.086734693877551,0.916290731874155,0.0725,1.04982212449868,0.0916326530612245,-0.693147180559945,0.2,0,0.2,0,0.2,-1.38629436111989,0.286734693877551,-0.916290731874155,0.2725,-1.04982212449868,0.291632653061224,142
"p054_o","f","w","a",9.3167,123.3,1,8,"rest_MR","MR",20,30,0.1,6,0.18,6,0.08,6,0.17,6,"ml/g-0.8/h","Limnonectes magnus",0.0489897948556636,0.0489897948556636,0.0489897948556636,0.0489897948556636,0.587786664902119,0.0523456790123457,0.75377180237638,0.076340830449827,0.53062825106217,0.053840830449827,0,0.2,0,0.2,0,0.2,-0.587786664902119,0.252345679012346,-0.75377180237638,0.276340830449827,-0.53062825106217,0.253840830449827,143
"p054_o","t","c","a",45.5,-122.9,1,7,"rest_MR","MR",5,20,12.8,9,59.9,9,11.1,9,44.8,9,"ul/g/h","Taricha granulosa",7.5,7.8,2.1,3.6,1.02882088946389,0.0177915668339029,0.930175354068434,0.00208641085008524,0.835175312330245,0.0172730876204648,0.0261471421021876,0.0555555555555556,0.359331000488458,0.0555555555555556,-0.4893127833868,0.0555555555555556,-1.0026737473617,0.0733471223894584,-0.570844353579976,0.0576419664056408,-1.32448809571705,0.0728286431760204,144
"p054_o","t","w","a",9.566667,-83.75,1,20,"rest_MR","MR",5,10,0.72,6,1.1,7,0.85,7,1.2,7,"umol/h","Bolitoglossa subpalmata",0.367423461417477,0.396862696659689,0.396862696659689,2.64575131106459,0.847628493552722,0.247991276400367,0.689680972583459,2.90234525182622,1.02165124753198,2.95138888888889,0.154150679827258,0.733333333333333,3.79423996977176,0.666666666666667,3.94839064959902,0.733333333333333,-0.693477813725463,0.981324609733701,3.1045589971883,3.56901191849289,2.92673940206704,3.68472222222222,145
"p054_o","t","w","a",9.566667,-83.75,1,20,"rest_MR","MR",5,15,0.72,6,2.1,7,0.8,7,2.4,6,"umol/h","Bolitoglossa subpalmata",0.367423461417477,0.396862696659689,0.396862696659689,0.367423461417477,1.07044141170141,0.0485048185941043,1.09861228866811,0.0390625,1.20397280432594,0.0473090277777778,0.0770753399136292,0.183333333333333,-0.0770753399136293,0.183333333333333,0,0.2,-0.993366071787784,0.231838151927438,-1.17568762858174,0.222395833333333,-1.20397280432594,0.247309027777778,146
"p054_o","t","w","a",9.566667,-83.75,1,20,"rest_MR","MR",5,20,0.72,6,3.2,7,0.8,7,3.2,7,"umol/h","Bolitoglossa subpalmata",0.367423461417477,0.396862696659689,0.396862696659689,0.396862696659689,0.994436584518478,0.0202666859567901,0.924196240746594,0.0166015625,0.994436584518478,0.0202666859567901,0.0513835599424195,0.0814814814814815,0,0.0740740740740741,0.0513835599424195,0.0814814814814815,-0.943053024576058,0.101748167438272,-0.924196240746594,0.0906756365740741,-0.943053024576058,0.101748167438272,147
"p054_o","t","w","a",9.566667,-83.75,1,20,"rest_MR","MR",10,15,1.2,7,2.2,6,1.6,7,2.4,6,"umol/h","Bolitoglossa subpalmata",2.64575131106459,0.367423461417477,0.396862696659689,0.367423461417477,1.21227160714063,2.79637281910009,0.810930216216328,0.05078125,1.38629436111989,2.79340277777778,-3.94839064959902,0.733333333333333,-0.154150679827259,0.733333333333333,-3.94839064959902,0.733333333333333,-5.16066225673965,3.52970615243343,-0.965080896043587,0.784114583333333,-5.33468501071891,3.52673611111111,148
"p054_o","t","w","a",9.566667,-83.75,1,20,"rest_MR","MR",10,20,1.2,7,3.5,5,1.2,7,3.2,7,"umol/h","Bolitoglossa subpalmata",2.64575131106459,0.335410196624968,0.396862696659689,0.396862696659689,1.07044141170141,0.696281179138322,0.980829253011726,0.017822265625,0.980829253011726,0.696641710069445,-2.06535610319649,0.208333333333333,0,0.166666666666667,-1.89711998488588,0.166666666666667,-3.1357975148979,0.904614512471655,-0.980829253011726,0.184488932291667,-2.87794923789761,0.863308376736111,149
"p054_o","t","w","a",9.566667,-83.75,1,20,"rest_MR","MR",15,20,2.4,6,2.9,7,2.4,4,3.2,7,"umol/h","Bolitoglossa subpalmata",0.367423461417477,0.396862696659689,0.3,0.396862696659689,0.378483999277057,0.0263265457788347,0.575364144903562,0.0244140625,0.575364144903562,0.0244140625,0.154150679827258,0.733333333333333,0.559615787935423,1,0.154150679827258,0.733333333333333,-0.224333319449798,0.759659879112168,-0.0157483569681393,1.0244140625,-0.421213465076304,0.757747395833333,150
"p055_o","f","w","a",-27.44421111,153.0708145,1,42,"sprint","swim",15,25,20.5,40,28,40,21,40,26,40,"","Melanotaenia duboulayi",4.42718872423573,3.79473319220206,3.16227766016838,7.58946638440411,0.311779624030842,0.0016251563088055,0.213574100298059,0.00269707093882918,0.23767165187712,0.00329615015012901,-0.154150679827258,0.0256410256410256,0.8754687373539,0.0256410256410256,0.538996500732687,0.0256410256410256,-0.4659303038581,0.0272661819498311,0.661894637055841,0.0283380965798548,0.301324848855567,0.0289371757911547,151
"p055_o","f","w","a",-27.44421111,153.0708145,1,42,"sprint","swim",15,25,22,40,32,40,17.5,40,23,40,"","Paratya australiensis",6.32455532033676,6.32455532033676,3.16227766016838,4.42718872423573,0.374693449441411,0.00304267820247934,0.273293334999681,0.00174260252305081,0.0444517625708338,0.0029923916949179,0,0.0256410256410256,0.336472236621213,0.0256410256410256,-0.356674943938732,0.0256410256410256,-0.374693449441411,0.028683703843505,0.0631789016215315,0.0273836281640764,-0.401126706509566,0.0286334173359435,152
"p055_o","f","w","a",-27.44421111,153.0708145,1,42,"sprint","swim",15,25,50,80,63,80,52,80,62,80,"cm/s","Enithares ciliata",17.8885438199983,26.8328157299975,17.8885438199983,8.94427190999916,0.231111720963387,0.00386757369614513,0.175890666463664,0.00173943562241009,0.215111379616945,0.00186014568158169,0.405465108108164,0.0126582278481013,-0.693147180559945,0.0126582278481013,-0.693147180559945,0.0126582278481013,0.174353387144778,0.0165258015442464,-0.869037847023609,0.0143976634705114,-0.908258560176891,0.014518373529683,153
"p056_o","f","w","a",33.216389,-97.129167,1,21,"rest_MR","MR",10,15,18.9,40,24.8,36,18.9,40,39.5,36,"ul/g/h","Bufo woodhousii",6.32455532033676,17.4,11.3841995766062,39,0.54336346221068,0.0658935243483278,1.47427749968296,0.144597154142328,1.47427749968296,0.119513869799784,2.02406095832703,0.108424908424908,2.46267050834112,0.108424908424908,3.63824383814536,0.108424908424908,1.48069749611635,0.174318432773236,0.98839300865816,0.253022062567236,2.1639663384624,0.227938778224693,154
"p056_o","f","w","a",33.216389,-97.129167,1,21,"rest_MR","MR",10,20,18.9,40,60.6,40,22.5,40,68.1,40,"ul/g/h","Bufo woodhousii",6.32455532033676,27.8280434094817,9.48683298050514,49.3315314986267,1.16513297100967,0.00807128800908849,1.10746190394509,0.0175632707364354,1.28181529108987,0.0159182999909355,1.48160454092422,0.0256410256410256,1.64865862558738,0.0256410256410256,2.05412373369555,0.0256410256410256,0.316471569914544,0.0337123136501141,0.54119672164229,0.043204296377461,0.772308442605676,0.0415593256319612,155
"p056_o","f","w","a",33.216389,-97.129167,1,21,"rest_MR","MR",10,25,18.9,40,130.8,36,15.4,36,39.7,40,"ul/g/h","Bufo woodhousii",6.32455532033676,58.8,5.4,11.3841995766062,1.28967167797167,0.0037391162906828,0.631322452182374,0.00243161596504115,0.494792843751699,0.00215786394098182,1.48646808523174,0.012047212047212,0.497218292259239,0.012047212047212,0.391857776601413,0.0113960113960114,0.196796407260074,0.0157863283378948,-0.134104159923135,0.0144788280122532,-0.102935067150286,0.0135538753369932,156
"p056_o","f","w","a",33.216389,-97.129167,1,21,"rest_MR","MR",15,20,39.5,6,64.6,36,43,40,68.1,40,"ul/g/h","Bufo woodhousii",15.9216833280907,25.8,26.5631323454144,49.3315314986267,0.98382747776296,0.126038755822378,0.919554194923809,0.0906364733669902,1.08935308249678,0.160791280171969,0.965385160823906,0.457142857142857,1.23807841681245,0.102564102564103,2.26176309847379,0.451282051282051,-0.0184423169390541,0.583181612965236,0.318524221888639,0.193200575931093,1.17241001597701,0.612073331454021,157
"p057_o","t","w","a",41.30171148,-81.16385638,1,21,"rest_MR","MR",5,10,16.19,41,21.88,21,25.57,38,29.39,25,"ul/g/h","Desmognathus ochrophaeus",8.58018647816002,5.95734840344259,12.328828005938,9,0.602358419728473,0.0415221625493819,0.278469382255462,0.0394753413403553,1.19252142548256,0.042405555635313,-0.729660327971543,0.15,-0.629431366173837,0.137387387387387,0.0955378600424909,0.133333333333333,-1.33201874770002,0.191522162549382,-0.907900748429299,0.176862728727743,-1.09698356544007,0.175738888968646,158
"p057_o","t","w","a",41.30171148,-81.16385638,1,21,"rest_MR","MR",5,15,16.19,41,44.49,44,23.98,45,35.96,43,"ul/g/h","Desmognathus ochrophaeus",8.58018647816002,7.95989949685296,8.04984471899924,9.1804139340228,1.01087067712841,0.0075779073431235,0.405187060004051,0.00401988393757103,0.798013441913876,0.00836611155532078,-0.0750392735618889,0.0241279069767442,0.13141949278888,0.0232683982683983,0.0676166471530201,0.0244047619047619,-1.0859099506903,0.0317058143198677,-0.273767567215172,0.0272882822059693,-0.730396794760856,0.0327708734600827,159
"p057_o","t","w","a",41.30171148,-81.16385638,1,21,"rest_MR","MR",5,20,16.19,41,68.1,31,20.38,39,55.44,36,"ul/g/h","Desmognathus ochrophaeus",8.58018647816002,6.12454079911302,8.11849739791792,12,0.957722296977282,0.00316058211194868,0.667164884724713,0.00238680918992843,0.820605058128069,0.0036230256561591,-0.224767910178717,0.012962962962963,0.260507708170457,0.0121971595655806,0.223634001648684,0.0119047619047619,-1.182490207156,0.0161235450749116,-0.406657176554255,0.014583968755509,-0.596971056479385,0.015527787560921,160
"p057_o","t","w","a",41.30171148,-81.16385638,1,21,"rest_MR","MR",10,20,29.39,25,72.71,38,20.2,32,55.44,36,"ul/g/h","Desmognathus ochrophaeus",9,9.24662100445346,6.22253967444162,12,0.905824446231139,0.00417658216783917,1.00961875047449,0.00426680377727109,0.634646874450822,0.00505239763810058,0.027033610635138,0.0343468468468468,0.656728518583812,0.0304147465437788,0.287682072451781,0.0351190476190476,-0.878790835596001,0.038523429014686,-0.352890231890677,0.0346815503210499,-0.346964801999041,0.0401714452571482,161
"p057_o","t","w","a",41.30171148,-81.16385638,1,21,"rest_MR","MR",15,20,35.96,43,61.24,33,29.03,40,55.44,36,"ul/g/h","Desmognathus ochrophaeus",9.1804139340228,6.89347517584563,5.05964425626941,12,1.06478672237213,0.00759870995859967,1.29394315369022,0.00824333999299831,0.865788290556456,0.0112684811383724,-0.572993913881598,0.110119047619048,1.72722094809048,0.108424908424908,0.535668710640013,0.104761904761905,-1.63778063625373,0.117717757577647,0.433277794400265,0.116668248417907,-0.330119579916444,0.116030385900277,162
"p058_o","t","w","a",41.30171148,-81.16385638,1,21,"rest_MR","MR",5,10,16.91,28,22.49,28,24.59,43,31.42,33,"ul/g/h","Desmognathus fuscus",7.24935859231698,4.76235235991626,8.72139323732166,8.61684396980704,0.570331206121471,0.0326608068110841,0.490209553198748,0.020818168294847,1.23907893983397,0.0353716563565956,-0.84034251099572,0.148148148148148,-0.0241202224780784,0.110119047619048,0.345611787827538,0.136574074074074,-1.41067371711719,0.180808954959232,-0.514329775676826,0.130937215913895,-0.893467152006435,0.17194573043067,163
"p058_o","t","w","a",41.30171148,-81.16385638,1,21,"rest_MR","MR",5,15,16.91,28,33.83,27,24.66,43,34.38,29,"ul/g/h","Desmognathus fuscus",7.24935859231698,8.36580540055768,7.73777745867636,7.00071424927486,0.693442819882128,0.00882867188105923,0.332292502218505,0.00371949513967016,0.709569837044214,0.00799357743612181,0.1432396170709,0.0377492877492877,-0.100102316863626,0.0297619047619048,-0.0349008154669076,0.0363756613756614,-0.550203202811228,0.046577959630347,-0.432394819082132,0.0334813999015749,-0.744470652511122,0.0443692388117832,164
"p058_o","t","w","a",41.30171148,-81.16385638,1,21,"rest_MR","MR",5,20,16.91,28,57.31,25,20.79,28,50.71,29,"ul/g/h","Desmognathus fuscus",7.24935859231698,6.5,5.8206528843421,9.85485159705614,0.813713310435438,0.00314592289946924,0.594434018624671,0.0018230157542909,0.732145311264293,0.00349604012446596,-0.0727405453506961,0.0174897119341564,0.35103429796976,0.0161669606114051,0.204700591279287,0.0161669606114051,-0.886453855786134,0.0206356348336256,-0.243399720654911,0.017989976365696,-0.527444719985005,0.019663000735871,165
"p058_o","t","w","a",41.30171148,-81.16385638,1,21,"rest_MR","MR",10,20,31.42,33,69.2,21,22.39,23,50.71,29,"ul/g/h","Desmognathus fuscus",8.61684396980704,7.33212111192934,5.27541467564399,9.85485159705614,0.789556229796149,0.00281373410721187,0.817508699196264,0.00371597780574175,0.478678496979453,0.00358144730552036,-0.161454040733957,0.040625,0.624906594077667,0.0405844155844156,0.134244993005162,0.0334821428571429,-0.951010270530106,0.0434387341072119,-0.192602105118597,0.0443003933901573,-0.344433503974291,0.0370635901626632,166
"p058_o","t","w","a",41.30171148,-81.16385638,1,21,"rest_MR","MR",15,20,34.38,29,60.57,23,22.39,23,50.71,29,"ul/g/h","Desmognathus fuscus",7.00071424927486,12.9487451129443,7.19374728496908,9.85485159705614,1.13264944207631,0.013667461239339,1.63501739839253,0.0231621350240682,0.777296259704449,0.0109284426099731,1.22997340302826,0.162337662337662,0.629503331547655,0.162337662337662,0.683903404771677,0.142857142857143,0.0973239609519553,0.176005123577001,-1.00551406684487,0.18549979736173,-0.0933928549327719,0.153785585467116,167
"p059_o","f","c","a",53.6,-0.5,1,30,"ATPase","Ca ATPase",8,20,93,5,206,5,58,5,161,5,"nmol p/mg/min","Cyprinus carpio",17.8885438199983,60.3738353924943,11.1803398874989,24.5967477524977,0.662730563030271,0.0170684096049827,0.85080112869837,0.0084025408304731,0.457337393192673,0.00838036747917638,1.01366277027041,0.173611111111111,0.657047800303559,0.173611111111111,0.265378109265446,0.173611111111111,0.35093220724014,0.190679520716094,-0.193753328394811,0.182013651941584,-0.191959283927227,0.181991478590287,168
"p060_o","m","w","a",-77.85,-166.65,1,30,"cardiac","cardiac output",-1,4,22.5,8,37,8,31,8,24.5,8,"mml/min kg","Pagothenia borchgrevinki",8.48528137423857,16.9705627484771,8.48528137423857,5.65685424949238,0.9948052068677,0.176297378459541,-0.47062817386893,0.0641165383310197,0.170315616680614,0.0977666712943681,1.38629436111989,0.571428571428571,-0.810930216216329,0.571428571428571,-0.810930216216329,0.571428571428571,0.391489154252191,0.747725949888112,-0.340302042347399,0.635545109759591,-0.981245832896943,0.66919524272294,169
"p060_o","m","w","a",-77.85,-166.65,1,30,"cardiac","cardiac output",-1,4,60,8,60.5,8,43,8,53,8,"mml/min kg","Pagothenia borchgrevinki",28.2842712474619,22.6274169979695,14.142135623731,19.7989898732233,0.0165976056293901,0.181051688940494,0.418183595717119,0.123859009161043,-0.248105297339958,0.180886832008228,-0.446287102628419,0.571428571428571,0.672944473242426,0.571428571428571,-0.713349887877465,0.571428571428571,-0.46288470825781,0.752480260369066,0.254760877525307,0.695287580589614,-0.465244590537507,0.752315403436799,170
"p060_o","m","w","a",-77.85,-166.65,1,30,"cardiac","HR",-1,4,19,8,34,8,20.5,8,20.5,8,"","Pagothenia borchgrevinki",2.82842712474619,5.65685424949238,4.24264068711929,11.3137084989848,1.16384309089944,0.0249211628597993,0,0.173706127305176,0.151971813955844,0.163370635800811,1.38629436111989,0.571428571428571,1.96165850602345,0.571428571428571,2.77258872223978,0.571428571428571,0.222451270220449,0.596349734288371,1.96165850602345,0.745134698733747,2.62061690828394,0.734799207229383,171
"p060_o","m","w","a",-77.85,-166.65,1,30,"cardiac","HR",-1,4,28,8,36,8,29,8,41.5,8,"","Pagothenia borchgrevinki",2.82842712474619,2.82842712474619,2.82842712474619,5.65685424949238,0.502628856561812,0.00818846056941295,0.716795194500357,0.0140464153075204,0.786977834122897,0.0143922135554759,0,0.571428571428571,1.38629436111989,0.571428571428571,1.38629436111989,0.571428571428571,-0.502628856561812,0.579617031997984,0.669499166619534,0.585474986736092,0.599316526996993,0.585820784984047,172
"p061_o","f","c","a",44.5,-89.5,1,14,"metabolic_enzyme","PFK",5,25,0.02,5,0.11,5,0.01,5,0.07,5,"umole/min/mg","Orconectes virilis",0,0,0,0,0.852374046119213,0,0.972955074527657,0,0.626381484247684,0,NA,0.0625,NA,0.0625,NA,0.0625,NA,0.0625,NA,0.0625,NA,0.0625,173
"p061_o","f","c","a",44.5,-89.5,1,14,"metabolic_enzyme","PFK",5,15,0.02,5,0.05,5,0.02,5,0.04,5,"umole/min/mg","Orconectes virilis",0,0,0,0,0.916290731874155,0,0.693147180559945,0,0.693147180559945,0,NA,0.25,NA,0.25,NA,0.25,NA,0.25,NA,0.25,NA,0.25,174
"p061_o","f","c","a",44.5,-89.5,1,14,"metabolic_enzyme","PFK",15,25,0.04,5,0.09,5,0.04,5,0.07,5,"umole/min/mg","Orconectes virilis",0,0,0,0,0.810930216216329,0,0.559615787935423,0,0.559615787935423,0,NA,0.25,NA,0.25,NA,0.25,NA,0.25,NA,0.25,NA,0.25,175
"p062_o","f","w","j",40.41842992,-3.732385241,1,30,"rest_MR","MR",10,29,0.1,5,0.23,5,0.09,4,0.23,4,"ul/mg/min","Discoglossus pictus",0.0223606797749979,0.0447213595499958,0.02,0.04,0.438373222597423,0.00486466389832905,0.493826125575227,0.00551443647792619,0.438373222597423,0.00486466389832905,0.364814305557866,0.0692520775623269,0.364814305557866,0.0923361034164358,0.306092318369916,0.0807940904893813,-0.0735589170395572,0.0741167414606559,-0.129011820017361,0.097850539894362,-0.132280904227507,0.0856587543877104,176
"p063_o","f","c","j",12.45,130.86,1,33,"metabolic_enzyme","COX",20,29,4.2,8,4.8,8,4.8,9,6.2,9,"","Crocodylus porosus",1.4142135623731,1.69705627484771,2.4,3.6,0.148368214027247,0.0367868340751939,0.284370415708001,0.0805416739821488,0.432738629735248,0.0637448317884812,0.202579507548838,0.17636684303351,0.450516786786849,0.154320987654321,1.03817806131344,0.165343915343915,0.0542112935215912,0.213153677108704,0.166146371078848,0.23486266163647,0.605439431578187,0.229088747132397,177
"p063_o","f","c","j",12.45,130.86,1,33,"metabolic_enzyme","COX",20,29,14.7,8,7.5,8,8.3,9,9.8,9,"","Crocodylus porosus",3.11126983722081,2.54558441227157,3.6,3.6,-0.747716081380473,0.0246907638506818,0.184585412082193,0.0443168410693434,-0.450516786786849,0.0254237917557214,-0.22296743940239,0.17636684303351,0,0.154320987654321,0.162114327575357,0.165343915343915,0.524748641978083,0.201057606884192,-0.184585412082193,0.198637828723664,0.612631114362206,0.190767707099637,178
"p063_o","f","c","j",12.45,130.86,1,33,"metabolic_enzyme","COX",20,29,7.5,8,6.9,8,8.1,9,10.7,9,"","Crocodylus porosus",2.82842712474619,3.67695526217005,2.1,3.6,-0.0926462321545011,0.0657710150113707,0.30931075532163,0.0247480140872247,0.394823023250662,0.0374756734134716,0.291515849408323,0.17636684303351,0.598885000814097,0.154320987654321,0.26801452735794,0.165343915343915,0.384162081562825,0.24213785804488,0.289574245492466,0.179069001741546,-0.126808495892722,0.202819588757387,179
"p063_o","f","c","j",12.45,130.86,1,33,"metabolic_enzyme","CS",20,29,2.8,8,5.2,8,3,9,8.3,9,"","Crocodylus porosus",1.4142135623731,1.97989898732233,1.8,4.2,0.687821342673582,0.0617395763915911,1.13071469570494,0.0845075975477098,1.20737344180155,0.0744924803897355,0.373858040690237,0.17636684303351,0.941442067096893,0.154320987654321,1.20945659445483,0.165343915343915,-0.313963301983345,0.238106419425101,-0.189272628608043,0.238828585202031,0.00208315265328413,0.239836395733651,180
"p063_o","f","c","j",12.45,130.86,1,33,"metabolic_enzyme","CS",20,29,3,8,4.4,8,2.7,9,5.6,9,"","Crocodylus porosus",1.69705627484771,2.26274169979695,1.5,1.8,0.425546946951229,0.090194878073666,0.810572027478689,0.0565100551219827,0.693504787858882,0.0635550516502898,0.319646747168646,0.17636684303351,0.202579507548838,0.154320987654321,0.0654350198091018,0.165343915343915,-0.105900199782583,0.266561721107176,-0.60799251992985,0.210831042776304,-0.62806976804978,0.228898966994205,181
"p063_o","f","c","j",12.45,130.86,1,33,"metabolic_enzyme","CS",20,29,9.9,8,8.1,8,11.4,9,16.4,9,"","Crocodylus porosus",3.67695526217005,6.78822509939086,1.8,4.2,-0.22296743940239,0.129672387227361,0.40407553269967,0.0124165581152392,0.560829530766232,0.030284527686556,0.68122719209601,0.17636684303351,0.941442067096893,0.154320987654321,0.147777211091015,0.165343915343915,0.9041946314984,0.306039230260871,0.537366534397223,0.16673754576956,-0.413052319675216,0.195628443030471,182
"p063_o","f","c","j",12.45,130.86,1,33,"metabolic_enzyme","LDH",20,29,287.7,8,313.1,8,214.8,9,364.7,9,"","Crocodylus porosus",82.5900720425888,106.066017177982,82.5,122.13,0.0940048419720643,0.0304271841985552,0.588186372422139,0.0356185645980316,0.263507585841258,0.0281006405979314,0.27796913744681,0.17636684303351,0.435875286491513,0.154320987654321,0.434662856743159,0.165343915343915,0.183964295474746,0.206794027232065,-0.152311085930625,0.189939552252353,0.171155270901901,0.193444555941847,183
"p063_o","f","c","j",12.45,130.86,1,33,"metabolic_enzyme","LDH",20,29,157.9,8,264.9,8,123.8,9,219.1,9,"","Crocodylus porosus",45.254833995939,69.2964645562817,22.8,77.4,0.574878305573808,0.0232367164713664,0.63428987372325,0.0217713102175574,0.363962583710916,0.0297949017480063,0.473427105901,0.17636684303351,1.35802916070587,0.154320987654321,0.59630809723998,0.165343915343915,-0.101451199672808,0.199603559504876,0.723739286982624,0.176092297871878,0.232345513529064,0.195138817091922,184
"p063_o","f","c","j",12.45,130.86,1,33,"metabolic_enzyme","LDH",20,29,162.2,8,245.8,8,117.4,9,252,9,"","Crocodylus porosus",61.0940258945177,71.5592062560786,22.5,97.2,0.461875617167358,0.0349733155662317,0.848713533463808,0.0254466638591236,0.489554384255679,0.0423019449751801,0.175678978937061,0.17636684303351,1.62583933584002,0.154320987654321,0.515951806595951,0.165343915343915,-0.286196638230297,0.211340158599741,0.777125802376213,0.179767651513445,0.0263974223402723,0.207645860319095,185
"p063_o","f","c","j",12.45,130.86,1,33,"endurance","swim",20,29,1.03,8,0.68,8,0.65,9,1.11,9,"","Crocodylus porosus",0.0565685424949238,0.0282842712474619,0.06,0.03,-0.461356981170588,0.000732470789422282,0.594603257129663,0.0012690219820427,0.0831124589807759,0.00056567976170112,-0.770163533955495,0.17636684303351,-0.770163533955495,0.154320987654321,-0.704728514146393,0.165343915343915,-0.308806552784907,0.177099313822932,-1.36476679108516,0.155590009636364,-0.787840973127169,0.165909595105616,186
"p064_o","m","c","a",24.15,110.3,1,30,"rest_MR","MR",20,32,1.25,20,NA,NA,NA,NA,2.81,20,"","Litopenaeus vannamei",NA,NA,NA,NA,NA,NA,NA,NA,0.675034110026204,NA,NA,NA,NA,NA,NA,0.0365497076023392,NA,NA,NA,NA,NA,NA,187
"p065_o","m","w","j",66.39663979,-15.48258013,1,76,"rest_MR","MR",4,12.6,19.7,29,98.16,30,5.63,30,14.38,30,"","Gadus morhua",5.33131315906316,17.1984883056622,0.931128347758783,2.51952376452376,1.86741879611478,0.00479815443827101,1.09038245365268,0.00261634547148151,-0.366023585408189,0.00479817895128261,1.3618882693157,0.0474560873005512,1.15747447957311,0.0466235243654538,-0.871543811404249,0.0474560873005512,-0.50553052679908,0.0522542417388222,0.0670920259204386,0.0492398698369354,-0.50552022599606,0.0522542662518338,188
"p065_o","m","w","j",63.80504639,-21.98541076,1,76,"rest_MR","MR",4,12.6,20.63,12,57.52,10,6.88,30,21.57,30,"","Gadus morhua",7.20533135948653,42.5326345292647,11.2283124288559,5.31290880780011,1.19230975154608,0.0876727373050446,1.32870326564629,0.122776499901494,0.0518106201370984,0.0164788755888458,2.0644772487647,0.136573960262441,-0.870115117017471,0.0466235243654538,-0.354281087512625,0.0847700443008251,0.87216749721862,0.224246697567485,-2.19881838266377,0.169400024266948,-0.406091707649724,0.101248919889671,189
"p066_o","f","w","a",-33.34885282,151.1955368,1,28,"sprint","swim",15,25,20.9,25,20.64,25,13.88,25,19.66,25,"","Gambusia holbrooki",8,6.2,4.75,5.4,-0.0125182183574032,0.00946998002275488,0.348137159640362,0.00770228503103673,-0.0611630442517448,0.00887840240823169,-0.25489224962879,0.0416666666666667,0.128254335523679,0.0416666666666667,-0.393042588109607,0.0416666666666667,-0.242374031271387,0.0511366466894215,-0.219882824116683,0.0493689516977034,-0.331879543857862,0.0505450690748983,190
"p066_o","f","w","a",-33.34885282,151.1955368,1,28,"endurance","swim",15,25,4.81,15,6.38,15,3.87,15,7.62,15,"","Gambusia holbrooki",1.31681433771052,2.20760050733823,0.774596669241483,2.90473750965556,0.282471013239029,0.0129784586596133,0.677521862656864,0.0123582990423931,0.460079285580885,0.0146840399640749,0.516690743218389,0.0714285714285714,1.32175583998232,0.0714285714285714,0.791127588920149,0.0714285714285714,0.23421972997936,0.0844070300881847,0.644233977325455,0.0837868704709646,0.331048303339264,0.0861126113926464,191
"p066_o","f","c","j",29.45,153.35,1,28,"sprint","swim",15,25,23.2,14,26.3,14,16.22,14,27.95,14,"","Macquaria novemaculeata",5.313153489219,6.3608175575157,3.7042408129062,6.32340098364796,0.125416660511455,0.00792445648811458,0.544172150913841,0.00738139408071217,0.186264920928844,0.00740231447213489,0.179971379449001,0.0769230769230769,0.534778864788483,0.0769230769230769,0.174071657321813,0.0769230769230769,0.0545547189375465,0.0848475334111915,-0.00939328612535774,0.0843044710037891,-0.0121932636070311,0.0843253913952118,192
"p066_o","f","c","j",29.45,153.35,1,28,"endurance","swim",15,25,5.45,14,6.55,14,4.47,14,7.4,14,"","Macquaria novemaculeata",1.27216351150314,0.785748051222528,1.34699665923862,1.4218298069741,0.183849440972008,0.00491984041519754,0.504091591584647,0.0091231556011813,0.305864391534971,0.00652888957447451,-0.481838086892739,0.0769230769230769,0.0540672212702758,0.0769230769230769,0.111225635110224,0.0769230769230769,-0.665687527864746,0.0818429173382745,-0.450024370314371,0.0860462325242582,-0.194638756424747,0.0834519664975514,193
"p067_o","f","w","j",48.00877555,-69.34841213,1,77,"metabolic_enzyme","CS",8,23,6,7,9.5,7,3.6,7,5.5,7,"","Gasterosteus aculeatus",0.291032644217105,0.502692749102272,0.502692749102272,1.50807824730682,0.306354886252293,0.000327160493827161,0.282542831184241,0.00601155097552404,-0.0580075846597532,0.00492293643505765,0.364362470912047,0.0740740740740741,0.732408192445406,0.0740740740740741,1.09677066335745,0.0740740740740741,0.0580075846597531,0.0744012345679012,0.449865361261166,0.0800856250495981,1.15477824801721,0.0789970105091317,194
